motion_id,pure_motion_id,scene_id,scene_trans_x,scene_trans_y,scene_trans_z,object_id,object_label,object_semantic_label,action,text
009502,011192_d349052b-04b1-403a-b4c2-df47339f51a7,scene0301_00,-2.16225294,-3.36863344,-0.10271634,1,couch,6,stand up,stand up from the couch
009503,011192_d349052b-04b1-403a-b4c2-df47339f51a7,scene0301_00,-2.16225294,-3.36863344,-0.10271634,13,coffee table,7,stand up,stand up from the coffee table
009504,011491_f38a710a-f440-4ed7-9090-faa40df1288d,scene0301_00,-2.16225294,-3.36863344,-0.10271634,1,couch,6,stand up,stand up from the couch
009505,004479_da089aa6-03c1-448f-beb7-199640d5eed4,scene0302_00,-3.51251912,-3.54527472,-0.16579033,14,table,7,stand up,stand up from the table
009506,006561_f4a6bf8b-2f66-4af7-bc6b-4e2af537a49c,scene0302_00,-3.51251912,-3.54527472,-0.16579033,14,table,7,stand up,stand up from the table
009507,006730_2ec5ef25-5c7d-403e-96b1-94ddb6cc71c4,scene0302_00,-3.51251912,-3.54527472,-0.16579033,14,table,7,stand up,stand up from the table
009508,007202_b47f8b76-e45c-4ade-a21b-ada946535b05,scene0302_00,-3.51251912,-3.54527472,-0.16579033,14,table,7,stand up,stand up from the table
009509,009697_e5d5774e-f238-4746-8cc0-111b18cc24dc,scene0302_00,-3.51251912,-3.54527472,-0.16579033,14,table,7,stand up,stand up from the table
009510,011992_418b783e-832f-4542-9301-f92fc4e54422,scene0302_00,-3.51251912,-3.54527472,-0.16579033,14,table,7,stand up,stand up from the table
009511,013252_f678b1ba-f917-4a01-8364-dc2ad5b0e7aa,scene0302_00,-3.51251912,-3.54527472,-0.16579033,14,table,7,stand up,stand up from the table
009512,001520_a63fc3ce-09f6-47b8-ad50-a9708d40d090,scene0305_00,-4.08513057,-2.58519837,-0.06848113,9,chair,5,stand up,"looking at the front of the shelf, stand up from the chair that is on the left of it"
009513,008649_2a62ba27-041f-467c-9b78-fb23bcfaa19b,scene0306_00,-3.88849602,-3.43216395,-0.06251115,8,bed,4,stand up,stand up from the bed
009514,009324_fb1dec1b-fb4e-499e-ab2c-31e1a6ae416a,scene0306_00,-3.88849602,-3.43216395,-0.06251115,8,bed,4,stand up,stand up from the bed
009515,010942_3896ea80-f155-499b-9db1-b29e1c0a897f,scene0306_00,-3.88849602,-3.43216395,-0.06251115,8,bed,4,stand up,stand up from the bed
009516,011341_cd2f2e15-7ae5-4af5-828e-29466795a588,scene0306_00,-3.88849602,-3.43216395,-0.06251115,8,bed,4,stand up,stand up from the bed
009517,013205_ede83aee-7c0a-46e7-8259-fabb8fd210bd,scene0306_00,-3.88849602,-3.43216395,-0.06251115,8,bed,4,stand up,stand up from the bed
009518,005992_02e98c9c-91c2-43c5-a49d-05a8b367ea35,scene0307_00,-4.03512383,-4.28194993,-0.06690475,27,chair,5,stand up,stand up from the chair
009519,009418_04a83ba5-bfdd-4498-b25d-122cfc171764,scene0307_00,-4.03512383,-4.28194993,-0.06690475,27,chair,5,stand up,stand up from the chair
009520,009697_9dd89f50-4584-4243-bc90-0d0a0dfb21dd,scene0307_00,-4.03512383,-4.28194993,-0.06690475,8,table,7,stand up,stand up from the table
009521,011248_ac578b9c-ff43-411b-abf3-12ffbcc0e3bd,scene0307_00,-4.03512383,-4.28194993,-0.06690475,8,table,7,stand up,stand up from the table
009522,011248_ac578b9c-ff43-411b-abf3-12ffbcc0e3bd,scene0307_00,-4.03512383,-4.28194993,-0.06690475,27,chair,5,stand up,stand up from the chair
009523,005242_919bc339-8612-4a59-9c1a-170c3087be9b,scene0308_00,-1.88474856,-3.09843826,-0.06082261,2,bed,4,stand up,stand up from the bed
009524,007292_96651888-a4e1-4c9a-811b-826ac70123a7,scene0308_00,-1.88474856,-3.09843826,-0.06082261,2,bed,4,stand up,stand up from the bed
009525,010114_261b558e-6fbd-4721-a91e-f3c5d5d2a793,scene0308_00,-1.88474856,-3.09843826,-0.06082261,2,bed,4,stand up,stand up from the bed
009526,000485_6c1988c1-7374-4cca-aa14-538337edd854,scene0309_00,-3.51228322,-5.35237072,-0.05027874,3,end table,7,stand up,stand up from the end table
009527,003264_4385a63b-fb38-4654-9c86-188fc2615d3b,scene0309_00,-3.51228322,-5.35237072,-0.05027874,3,end table,7,stand up,stand up from the end table
009528,005275_783909c9-8196-471d-8713-d17015ea123c,scene0309_00,-3.51228322,-5.35237072,-0.05027874,15,table,7,stand up,stand up from the table that is far from the whiteboard
009529,005275_783909c9-8196-471d-8713-d17015ea123c,scene0309_00,-3.51228322,-5.35237072,-0.05027874,16,table,7,stand up,stand up from the table that is far from the counter
009530,006922_b511d42d-a951-40be-b56d-19913b4499b2,scene0309_00,-3.51228322,-5.35237072,-0.05027874,3,end table,7,stand up,stand up from the end table
009531,009697_08067b1f-3fad-4eb6-821e-4472c1c7338f,scene0309_00,-3.51228322,-5.35237072,-0.05027874,10,chair,5,stand up,stand up from the chair that is farthest from the end table
009532,009697_08067b1f-3fad-4eb6-821e-4472c1c7338f,scene0309_00,-3.51228322,-5.35237072,-0.05027874,15,table,7,stand up,stand up from the table that is closer to the counter
009533,009697_08067b1f-3fad-4eb6-821e-4472c1c7338f,scene0309_00,-3.51228322,-5.35237072,-0.05027874,16,table,7,stand up,stand up from the table that is farthest from the armchair
009534,011553_50114479-d7d5-47e8-8128-8eb713f3b174,scene0309_00,-3.51228322,-5.35237072,-0.05027874,3,end table,7,stand up,stand up from the end table
009535,011553_50114479-d7d5-47e8-8128-8eb713f3b174,scene0309_00,-3.51228322,-5.35237072,-0.05027874,5,armchair,5,stand up,stand up from the armchair
009536,000580_9b753ad4-dfe1-4640-b963-d36e5597e5f5,scene0312_00,-5.86807578,-4.36126178,-0.12594387,5,coffee table,7,stand up,stand up from the coffee table
009537,000754_57501940-1bae-4efe-b98a-efb81b9abf90,scene0312_00,-5.86807578,-4.36126178,-0.12594387,2,couch,6,stand up,stand up from the couch that is near the backpack
009538,000754_57501940-1bae-4efe-b98a-efb81b9abf90,scene0312_00,-5.86807578,-4.36126178,-0.12594387,4,couch,6,stand up,stand up from the couch that is far away from the tv stand
009539,000754_57501940-1bae-4efe-b98a-efb81b9abf90,scene0312_00,-5.86807578,-4.36126178,-0.12594387,5,coffee table,7,stand up,stand up from the coffee table
009540,005329_e30fb12f-2b24-4a64-a3e5-26464791b293,scene0312_00,-5.86807578,-4.36126178,-0.12594387,2,couch,6,stand up,stand up from the couch that is closer to the backpack
009541,005329_e30fb12f-2b24-4a64-a3e5-26464791b293,scene0312_00,-5.86807578,-4.36126178,-0.12594387,4,couch,6,stand up,stand up from the couch that is far away from the backpack
009542,005329_e30fb12f-2b24-4a64-a3e5-26464791b293,scene0312_00,-5.86807578,-4.36126178,-0.12594387,5,coffee table,7,stand up,stand up from the coffee table
009543,006205_336b254f-1f09-4885-a761-6f844f1ae13f,scene0312_00,-5.86807578,-4.36126178,-0.12594387,2,couch,6,stand up,stand up from the couch that is close to the plant
009544,006205_336b254f-1f09-4885-a761-6f844f1ae13f,scene0312_00,-5.86807578,-4.36126178,-0.12594387,4,couch,6,stand up,stand up from the couch that is far from the backpack
009545,006205_336b254f-1f09-4885-a761-6f844f1ae13f,scene0312_00,-5.86807578,-4.36126178,-0.12594387,5,coffee table,7,stand up,stand up from the coffee table
009546,008879_d83ca598-c11f-4dc3-8c3b-fb52600803df,scene0312_00,-5.86807578,-4.36126178,-0.12594387,5,coffee table,7,stand up,stand up from the coffee table
009547,001481_2ea7764d-d115-4349-9485-6ace44cf6332,scene0313_00,-3.69063986,-3.99542745,-0.11966849,0,couch,6,stand up,stand up from the couch that is far from the chair
009548,001481_2ea7764d-d115-4349-9485-6ace44cf6332,scene0313_00,-3.69063986,-3.99542745,-0.11966849,7,couch,6,stand up,stand up from the couch that is close to the end table
009549,001481_2ea7764d-d115-4349-9485-6ace44cf6332,scene0313_00,-3.69063986,-3.99542745,-0.11966849,12,coffee table,7,stand up,stand up from the coffee table that is farthest from the lamp
009550,001481_2ea7764d-d115-4349-9485-6ace44cf6332,scene0313_00,-3.69063986,-3.99542745,-0.11966849,13,coffee table,7,stand up,stand up from the coffee table that is closer to the chair
009551,001481_2ea7764d-d115-4349-9485-6ace44cf6332,scene0313_00,-3.69063986,-3.99542745,-0.11966849,15,end table,7,stand up,stand up from the end table
009552,003732_f85def35-e842-496b-86f6-76e8aa9f0191,scene0313_00,-3.69063986,-3.99542745,-0.11966849,0,couch,6,stand up,stand up from the couch that is farthest from the end table
009553,003732_f85def35-e842-496b-86f6-76e8aa9f0191,scene0313_00,-3.69063986,-3.99542745,-0.11966849,1,couch,6,stand up,stand up from the couch that is closer to the bench
009554,003732_f85def35-e842-496b-86f6-76e8aa9f0191,scene0313_00,-3.69063986,-3.99542745,-0.11966849,7,couch,6,stand up,stand up from the couch that is near the lamp
009555,003732_f85def35-e842-496b-86f6-76e8aa9f0191,scene0313_00,-3.69063986,-3.99542745,-0.11966849,12,coffee table,7,stand up,stand up from the coffee table that is farthest from the end table
009556,003732_f85def35-e842-496b-86f6-76e8aa9f0191,scene0313_00,-3.69063986,-3.99542745,-0.11966849,13,coffee table,7,stand up,stand up from the coffee table that is near the lamp
009557,003732_f85def35-e842-496b-86f6-76e8aa9f0191,scene0313_00,-3.69063986,-3.99542745,-0.11966849,15,end table,7,stand up,stand up from the end table
009558,007451_89d26c18-83fa-4bc3-a3eb-d73044d8bf27,scene0313_00,-3.69063986,-3.99542745,-0.11966849,0,couch,6,stand up,stand up from the couch that is farthest from the end table
009559,007451_89d26c18-83fa-4bc3-a3eb-d73044d8bf27,scene0313_00,-3.69063986,-3.99542745,-0.11966849,1,couch,6,stand up,stand up from the couch that is closer to the bench
009560,007451_89d26c18-83fa-4bc3-a3eb-d73044d8bf27,scene0313_00,-3.69063986,-3.99542745,-0.11966849,7,couch,6,stand up,stand up from the couch that is close to the lamp
009561,007451_89d26c18-83fa-4bc3-a3eb-d73044d8bf27,scene0313_00,-3.69063986,-3.99542745,-0.11966849,12,coffee table,7,stand up,stand up from the coffee table that is farthest from the end table
009562,007451_89d26c18-83fa-4bc3-a3eb-d73044d8bf27,scene0313_00,-3.69063986,-3.99542745,-0.11966849,13,coffee table,7,stand up,stand up from the coffee table that is near the end table
009563,007451_89d26c18-83fa-4bc3-a3eb-d73044d8bf27,scene0313_00,-3.69063986,-3.99542745,-0.11966849,15,end table,7,stand up,stand up from the end table
009564,009015_2a272687-2407-4a9d-a2a5-20be9e0f90ed,scene0313_00,-3.69063986,-3.99542745,-0.11966849,0,couch,6,stand up,stand up from the couch that is far from the chair
009565,009015_2a272687-2407-4a9d-a2a5-20be9e0f90ed,scene0313_00,-3.69063986,-3.99542745,-0.11966849,1,couch,6,stand up,stand up from the couch that is closer to the bench
009566,009015_2a272687-2407-4a9d-a2a5-20be9e0f90ed,scene0313_00,-3.69063986,-3.99542745,-0.11966849,7,couch,6,stand up,stand up from the couch that is close to the end table
009567,009015_2a272687-2407-4a9d-a2a5-20be9e0f90ed,scene0313_00,-3.69063986,-3.99542745,-0.11966849,12,coffee table,7,stand up,stand up from the coffee table that is far away from the lamp
009568,009015_2a272687-2407-4a9d-a2a5-20be9e0f90ed,scene0313_00,-3.69063986,-3.99542745,-0.11966849,13,coffee table,7,stand up,stand up from the coffee table that is close to the chair
009569,009015_2a272687-2407-4a9d-a2a5-20be9e0f90ed,scene0313_00,-3.69063986,-3.99542745,-0.11966849,15,end table,7,stand up,stand up from the end table
009570,009198_c6c6af7e-9e2f-4482-b9be-a8d0f91fbea2,scene0313_00,-3.69063986,-3.99542745,-0.11966849,0,couch,6,stand up,stand up from the couch that is far from the chair
009571,009198_c6c6af7e-9e2f-4482-b9be-a8d0f91fbea2,scene0313_00,-3.69063986,-3.99542745,-0.11966849,1,couch,6,stand up,stand up from the couch that is closer to the bench
009572,009198_c6c6af7e-9e2f-4482-b9be-a8d0f91fbea2,scene0313_00,-3.69063986,-3.99542745,-0.11966849,7,couch,6,stand up,stand up from the couch that is close to the end table
009573,009198_c6c6af7e-9e2f-4482-b9be-a8d0f91fbea2,scene0313_00,-3.69063986,-3.99542745,-0.11966849,12,coffee table,7,stand up,stand up from the coffee table that is farthest from the lamp
009574,009198_c6c6af7e-9e2f-4482-b9be-a8d0f91fbea2,scene0313_00,-3.69063986,-3.99542745,-0.11966849,13,coffee table,7,stand up,stand up from the coffee table that is close to the chair
009575,009697_85a0d41f-c8c4-4f40-a687-77d13dc11cc1,scene0313_00,-3.69063986,-3.99542745,-0.11966849,0,couch,6,stand up,stand up from the couch that is far from the chair
009576,009697_85a0d41f-c8c4-4f40-a687-77d13dc11cc1,scene0313_00,-3.69063986,-3.99542745,-0.11966849,1,couch,6,stand up,stand up from the couch that is closer to the bench
009577,009697_85a0d41f-c8c4-4f40-a687-77d13dc11cc1,scene0313_00,-3.69063986,-3.99542745,-0.11966849,7,couch,6,stand up,stand up from the couch that is near the lamp
009578,009697_85a0d41f-c8c4-4f40-a687-77d13dc11cc1,scene0313_00,-3.69063986,-3.99542745,-0.11966849,12,coffee table,7,stand up,stand up from the coffee table that is far away from the lamp
009579,009697_85a0d41f-c8c4-4f40-a687-77d13dc11cc1,scene0313_00,-3.69063986,-3.99542745,-0.11966849,13,coffee table,7,stand up,stand up from the coffee table that is near the end table
009580,010683_130584f7-a5d4-423d-a4b8-7727e5051a0a,scene0313_00,-3.69063986,-3.99542745,-0.11966849,0,couch,6,stand up,stand up from the couch that is farthest from the end table
009581,010683_130584f7-a5d4-423d-a4b8-7727e5051a0a,scene0313_00,-3.69063986,-3.99542745,-0.11966849,1,couch,6,stand up,stand up from the couch that is closer to the bench
009582,010683_130584f7-a5d4-423d-a4b8-7727e5051a0a,scene0313_00,-3.69063986,-3.99542745,-0.11966849,12,coffee table,7,stand up,stand up from the coffee table that is far away from the end table
009583,008944_6cd504ed-12ec-46b5-bc45-b9457f8337a4,scene0314_00,-2.20613789,-2.96050112,-0.06719886,6,table,7,stand up,stand up from the table
009584,001797_23be7cbf-fd88-4605-bbbc-64e780038c59,scene0315_00,-4.03487335,-4.76735871,-0.13093461,0,couch,6,stand up,stand up from the couch
009585,001797_23be7cbf-fd88-4605-bbbc-64e780038c59,scene0315_00,-4.03487335,-4.76735871,-0.13093461,44,coffee table,7,stand up,stand up from the coffee table
009586,002577_b0681105-cea0-470e-a784-6a87f5dac628,scene0315_00,-4.03487335,-4.76735871,-0.13093461,0,couch,6,stand up,stand up from the couch
009587,002577_b0681105-cea0-470e-a784-6a87f5dac628,scene0315_00,-4.03487335,-4.76735871,-0.13093461,44,coffee table,7,stand up,stand up from the coffee table
009588,001065_6e21012f-3252-45db-9927-81d6a439a196,scene0316_00,-2.97692893,-2.07928807,-0.03375705,2,armchair,5,stand up,stand up from the armchair
009589,001065_6e21012f-3252-45db-9927-81d6a439a196,scene0316_00,-2.97692893,-2.07928807,-0.03375705,5,chair,5,stand up,stand up from the chair
009590,003972_1765075d-ec8a-45cd-b4c1-5826742e5c7c,scene0316_00,-2.97692893,-2.07928807,-0.03375705,2,armchair,5,stand up,stand up from the armchair
009591,003972_1765075d-ec8a-45cd-b4c1-5826742e5c7c,scene0316_00,-2.97692893,-2.07928807,-0.03375705,5,chair,5,stand up,stand up from the chair
009592,004207_532f1aba-decf-4083-887a-8990dbedb962,scene0316_00,-2.97692893,-2.07928807,-0.03375705,2,armchair,5,stand up,stand up from the armchair
009593,004207_532f1aba-decf-4083-887a-8990dbedb962,scene0316_00,-2.97692893,-2.07928807,-0.03375705,5,chair,5,stand up,stand up from the chair
009594,005290_12f5a7a1-96fe-474d-b708-13362f792665,scene0316_00,-2.97692893,-2.07928807,-0.03375705,2,armchair,5,stand up,stand up from the armchair
009595,005290_12f5a7a1-96fe-474d-b708-13362f792665,scene0316_00,-2.97692893,-2.07928807,-0.03375705,5,chair,5,stand up,stand up from the chair
009596,008832_752d7919-14a8-45f0-aa9e-4bf998237a02,scene0316_00,-2.97692893,-2.07928807,-0.03375705,2,armchair,5,stand up,stand up from the armchair
009597,008832_752d7919-14a8-45f0-aa9e-4bf998237a02,scene0316_00,-2.97692893,-2.07928807,-0.03375705,5,chair,5,stand up,stand up from the chair
009598,011122_a099168d-1754-4842-8dc2-cdab09848adc,scene0316_00,-2.97692893,-2.07928807,-0.03375705,2,armchair,5,stand up,stand up from the armchair
009599,011122_a099168d-1754-4842-8dc2-cdab09848adc,scene0316_00,-2.97692893,-2.07928807,-0.03375705,5,chair,5,stand up,stand up from the chair
009600,004663_6c4e622e-d576-4b5f-a008-555288d107ff,scene0317_00,-5.60601741,-5.00893945,-0.18169055,0,couch,6,stand up,stand up from the couch that is close to the trash can
009601,004663_6c4e622e-d576-4b5f-a008-555288d107ff,scene0317_00,-5.60601741,-5.00893945,-0.18169055,1,couch,6,stand up,stand up from the couch that is far from the trash can
009602,004663_6c4e622e-d576-4b5f-a008-555288d107ff,scene0317_00,-5.60601741,-5.00893945,-0.18169055,16,coffee table,7,stand up,stand up from the coffee table
009603,005925_d213f6c3-26ac-4d80-8830-245ca14ecced,scene0317_00,-5.60601741,-5.00893945,-0.18169055,0,couch,6,stand up,stand up from the couch that is close to the trash can
009604,005925_d213f6c3-26ac-4d80-8830-245ca14ecced,scene0317_00,-5.60601741,-5.00893945,-0.18169055,1,couch,6,stand up,stand up from the couch that is far from the trash can
009605,005925_d213f6c3-26ac-4d80-8830-245ca14ecced,scene0317_00,-5.60601741,-5.00893945,-0.18169055,16,coffee table,7,stand up,stand up from the coffee table
009606,012928_757ac1f5-c9c4-4fa2-9d6c-15cf25e25fe1,scene0317_00,-5.60601741,-5.00893945,-0.18169055,0,couch,6,stand up,stand up from the couch that is far away from the curtain
009607,012928_757ac1f5-c9c4-4fa2-9d6c-15cf25e25fe1,scene0317_00,-5.60601741,-5.00893945,-0.18169055,1,couch,6,stand up,stand up from the couch that is far from the trash can
009608,012928_757ac1f5-c9c4-4fa2-9d6c-15cf25e25fe1,scene0317_00,-5.60601741,-5.00893945,-0.18169055,16,coffee table,7,stand up,stand up from the coffee table
009609,008181_0e0ede48-2508-442c-9643-d14062932634,scene0318_00,-3.68327867,-3.66961024,-0.09403952,1,armchair,5,stand up,stand up from the armchair that is farthest from the chair
009610,008181_0e0ede48-2508-442c-9643-d14062932634,scene0318_00,-3.68327867,-3.66961024,-0.09403952,4,armchair,5,stand up,stand up from the armchair that is next to the chair
009611,010511_e4844e5a-6aae-4b75-912a-940c18db495b,scene0318_00,-3.68327867,-3.66961024,-0.09403952,1,armchair,5,stand up,stand up from the armchair that is farthest from the chair
009612,010511_e4844e5a-6aae-4b75-912a-940c18db495b,scene0318_00,-3.68327867,-3.66961024,-0.09403952,4,armchair,5,stand up,stand up from the armchair that is beside the chair
009613,001878_cdfbbc2d-a26a-4408-85ad-b169b7c5661d,scene0319_00,-4.17045231,-5.70195475,-0.13109020,2,couch,6,stand up,stand up from the couch that is farthest from the pillow
